id,sigungu,jibun,apt_name,exclusive_use_area,transaction_year_month,transaction_day,transaction_real_price,floor,year_of_completion
TRAIN_5026,서울특별시 강남구 대치동,316,은마,76.79,201908,31,171000,1,1979
TRAIN_5027,서울특별시 강남구 대치동,316,은마,76.79,201908,31,178000,7,1979
TRAIN_5028,서울특별시 강남구 대치동,316,은마,84.43,201909,2,192000,3,1979
TRAIN_5029,서울특별시 강남구 대치동,316,은마,84.43,201909,5,197000,3,1979
TRAIN_5030,서울특별시 강남구 대치동,316,은마,76.79,201909,6,179000,12,1979
TRAIN_5031,서울특별시 강남구 대치동,316,은마,84.43,201909,6,205000,6,1979
TRAIN_5032,서울특별시 강남구 대치동,316,은마,76.79,201909,7,180000,5,1979
TRAIN_5033,서울특별시 강남구 대치동,316,은마,76.79,201909,10,178500,14,1979
TRAIN_5034,서울특별시 강남구 대치동,316,은마,76.79,201909,11,176700,4,1979
TRAIN_5035,서울특별시 강남구 대치동,316,은마,84.43,201909,16,200000,5,1979
TRAIN_5036,서울특별시 강남구 대치동,316,은마,76.79,201909,17,179000,12,1979
TRAIN_5037,서울특별시 강남구 대치동,316,은마,76.79,201909,19,182000,7,1979
TRAIN_5038,서울특별시 강남구 대치동,316,은마,76.79,201909,20,182000,6,1979
TRAIN_5039,서울특별시 강남구 대치동,316,은마,76.79,201909,21,181000,10,1979
TRAIN_5040,서울특별시 강남구 대치동,316,은마,76.79,201909,21,178000,2,1979
TRAIN_5041,서울특별시 강남구 대치동,316,은마,76.79,201909,21,175000,14,1979
TRAIN_5042,서울특별시 강남구 대치동,316,은마,84.43,201909,22,200000,6,1979
TRAIN_5043,서울특별시 강남구 대치동,316,은마,76.79,201909,23,180000,4,1979
TRAIN_5044,서울특별시 강남구 대치동,316,은마,76.79,201909,23,178000,8,1979
TRAIN_5045,서울특별시 강남구 대치동,316,은마,84.43,201909,23,199500,4,1979
TRAIN_5046,서울특별시 강남구 대치동,316,은마,76.79,201909,23,183500,7,1979
TRAIN_5047,서울특별시 강남구 대치동,316,은마,76.79,201909,24,179500,12,1979
TRAIN_5048,서울특별시 강남구 대치동,316,은마,76.79,201909,25,176000,1,1979
TRAIN_5049,서울특별시 강남구 대치동,316,은마,76.79,201909,26,175000,5,1979
TRAIN_5050,서울특별시 강남구 대치동,316,은마,76.79,201909,27,185000,11,1979
TRAIN_5051,서울특별시 강남구 대치동,316,은마,76.79,201909,28,180000,11,1979
TRAIN_5052,서울특별시 강남구 대치동,316,은마,76.79,201909,30,179000,2,1979
TRAIN_5053,서울특별시 강남구 대치동,316,은마,84.43,201910,1,203500,5,1979
TRAIN_5054,서울특별시 강남구 대치동,316,은마,76.79,201910,1,184000,9,1979
TRAIN_5055,서울특별시 강남구 대치동,316,은마,84.43,201910,1,190000,14,1979
TRAIN_5056,서울특별시 강남구 대치동,316,은마,76.79,201910,1,185000,9,1979
TRAIN_5057,서울특별시 강남구 대치동,316,은마,84.43,201910,2,210000,7,1979
TRAIN_5058,서울특별시 강남구 대치동,316,은마,76.79,201910,3,188500,7,1979
TRAIN_5059,서울특별시 강남구 대치동,316,은마,76.79,201910,3,187000,12,1979
TRAIN_5060,서울특별시 강남구 대치동,316,은마,84.43,201910,4,213000,5,1979
TRAIN_5061,서울특별시 강남구 대치동,316,은마,76.79,201910,5,185500,14,1979
TRAIN_5062,서울특별시 강남구 대치동,316,은마,76.79,201910,7,190000,14,1979
TRAIN_5063,서울특별시 강남구 대치동,316,은마,76.79,201910,7,190000,13,1979
TRAIN_5064,서울특별시 강남구 대치동,316,은마,84.43,201910,7,210000,10,1979
TRAIN_5065,서울특별시 강남구 대치동,316,은마,76.79,201910,7,184000,14,1979
TRAIN_5066,서울특별시 강남구 대치동,316,은마,84.43,201910,8,218000,11,1979
TRAIN_5067,서울특별시 강남구 대치동,316,은마,84.43,201910,9,213000,4,1979
TRAIN_5068,서울특별시 강남구 대치동,316,은마,76.79,201910,10,179500,2,1979
TRAIN_5069,서울특별시 강남구 대치동,316,은마,76.79,201910,11,184000,14,1979
TRAIN_5070,서울특별시 강남구 대치동,316,은마,76.79,201910,16,184000,13,1979
TRAIN_5071,서울특별시 강남구 대치동,316,은마,76.79,201910,16,190000,6,1979
TRAIN_5072,서울특별시 강남구 대치동,316,은마,76.79,201910,18,178000,1,1979
TRAIN_5073,서울특별시 강남구 대치동,316,은마,76.79,201910,18,184000,2,1979
TRAIN_5074,서울특별시 강남구 대치동,316,은마,76.79,201910,21,190000,6,1979
TRAIN_5075,서울특별시 강남구 대치동,316,은마,76.79,201910,21,191700,10,1979
TRAIN_5076,서울특별시 강남구 대치동,316,은마,76.79,201910,22,192000,13,1979
TRAIN_5077,서울특별시 강남구 대치동,316,은마,76.79,201910,23,188000,3,1979
TRAIN_5078,서울특별시 강남구 대치동,316,은마,76.79,201910,23,179000,2,1979
TRAIN_5079,서울특별시 강남구 대치동,316,은마,84.43,201910,28,220000,3,1979
TRAIN_5080,서울특별시 강남구 대치동,316,은마,76.79,201910,30,183800,1,1979
TRAIN_5081,서울특별시 강남구 대치동,316,은마,76.79,201910,30,180000,1,1979
TRAIN_5082,서울특별시 강남구 대치동,316,은마,76.79,201911,2,189000,8,1979
TRAIN_5083,서울특별시 강남구 대치동,316,은마,76.79,201911,3,198000,8,1979
TRAIN_5084,서울특별시 강남구 대치동,316,은마,76.79,201911,4,184800,1,1979
TRAIN_5085,서울특별시 강남구 대치동,316,은마,76.79,201911,7,197000,13,1979
TRAIN_5086,서울특별시 강남구 대치동,316,은마,76.79,201911,8,198500,7,1979
TRAIN_5087,서울특별시 강남구 대치동,316,은마,76.79,201911,8,197000,5,1979
TRAIN_5088,서울특별시 강남구 대치동,316,은마,76.79,201911,11,197000,14,1979
TRAIN_5089,서울특별시 강남구 대치동,316,은마,84.43,201911,11,225750,7,1979
TRAIN_5090,서울특별시 강남구 대치동,316,은마,76.79,201911,11,201000,9,1979
TRAIN_5091,서울특별시 강남구 대치동,316,은마,76.79,201911,13,197000,14,1979
TRAIN_5092,서울특별시 강남구 대치동,316,은마,76.79,201911,13,194000,2,1979
TRAIN_5093,서울특별시 강남구 대치동,316,은마,76.79,201911,14,200000,8,1979
TRAIN_5094,서울특별시 강남구 대치동,316,은마,84.43,201911,14,229500,9,1979
TRAIN_5095,서울특별시 강남구 대치동,316,은마,76.79,201911,15,199000,11,1979
TRAIN_5096,서울특별시 강남구 대치동,316,은마,76.79,201911,21,204000,9,1979
TRAIN_5097,서울특별시 강남구 대치동,316,은마,76.79,201911,21,200000,5,1979
TRAIN_5098,서울특별시 강남구 대치동,316,은마,84.43,201911,21,225500,8,1979
TRAIN_5099,서울특별시 강남구 대치동,316,은마,84.43,201911,22,225000,9,1979
TRAIN_5100,서울특별시 강남구 대치동,316,은마,84.43,201911,25,225000,6,1979
TRAIN_5101,서울특별시 강남구 대치동,316,은마,76.79,201911,26,200000,13,1979
TRAIN_5102,서울특별시 강남구 대치동,316,은마,84.43,201911,26,228000,8,1979
TRAIN_5103,서울특별시 강남구 대치동,316,은마,76.79,201911,27,203000,4,1979
TRAIN_5104,서울특별시 강남구 대치동,316,은마,76.79,201911,27,203000,9,1979
TRAIN_5105,서울특별시 강남구 대치동,316,은마,76.79,201911,27,200000,13,1979
TRAIN_5106,서울특별시 강남구 대치동,316,은마,76.79,201911,28,202000,4,1979
TRAIN_5107,서울특별시 강남구 대치동,316,은마,76.79,201911,28,205000,5,1979
TRAIN_5108,서울특별시 강남구 대치동,316,은마,84.43,201911,28,216000,1,1979
TRAIN_5109,서울특별시 강남구 대치동,316,은마,84.43,201911,29,230000,11,1979
TRAIN_5110,서울특별시 강남구 대치동,316,은마,76.79,201911,29,204000,4,1979
TRAIN_5111,서울특별시 강남구 대치동,316,은마,84.43,201912,3,230000,13,1979
TRAIN_5112,서울특별시 강남구 대치동,316,은마,76.79,201912,4,215000,7,1979
TRAIN_5113,서울특별시 강남구 대치동,316,은마,76.79,201912,4,207000,7,1979
TRAIN_5114,서울특별시 강남구 대치동,316,은마,76.79,201912,5,200000,1,1979
TRAIN_5115,서울특별시 강남구 대치동,316,은마,84.43,201912,15,235000,7,1979
TRAIN_5116,서울특별시 강남구 대치동,316,은마,76.79,201912,30,200000,12,1979
TRAIN_5117,서울특별시 강남구 대치동,934-1,청원,84.9,201901,12,86000,4,2005
TRAIN_5118,서울특별시 강남구 대치동,934-1,청원,84.9,201906,6,85000,3,2005
TRAIN_5119,서울특별시 강남구 대치동,934-1,청원,80.23,201906,20,95000,5,2005
TRAIN_5120,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),65.24,201903,30,49500,4,2004
TRAIN_5121,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),33.11,201907,24,35500,15,2004
TRAIN_5122,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),59.83,201910,8,74700,18,2004
TRAIN_5123,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,201910,16,37500,5,2004
TRAIN_5124,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,201911,2,38750,10,2004
TRAIN_5125,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),29.02,201911,7,33500,21,2004
TRAIN_5126,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),31.51,201911,21,40000,25,2004
TRAIN_5127,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),35.51,201912,19,41000,25,2004
TRAIN_5128,서울특별시 강남구 대치동,891-6,테헤란로대우아이빌(891-6),33.11,201912,29,37800,16,2004
TRAIN_5129,서울특별시 강남구 대치동,902,포스코더샵,164.88,201902,22,240000,21,2004
TRAIN_5130,서울특별시 강남구 대치동,902,포스코더샵,139.54,201904,26,200000,13,2004
TRAIN_5131,서울특별시 강남구 대치동,902,포스코더샵,139.54,201905,17,198000,6,2004
TRAIN_5132,서울특별시 강남구 대치동,902,포스코더샵,139.54,201906,5,200000,18,2004
TRAIN_5133,서울특별시 강남구 대치동,902,포스코더샵,164.88,201906,17,234500,13,2004
TRAIN_5134,서울특별시 강남구 대치동,902,포스코더샵,164.88,201906,27,245000,20,2004
TRAIN_5135,서울특별시 강남구 대치동,902,포스코더샵,139.54,201906,29,207000,4,2004
TRAIN_5136,서울특별시 강남구 대치동,902,포스코더샵,139.54,201907,23,215000,4,2004
TRAIN_5137,서울특별시 강남구 대치동,902,포스코더샵,139.54,201907,25,215000,9,2004
TRAIN_5138,서울특별시 강남구 대치동,902,포스코더샵,164.88,201908,2,245000,17,2004
TRAIN_5139,서울특별시 강남구 대치동,902,포스코더샵,139.54,201909,7,215000,3,2004
TRAIN_5140,서울특별시 강남구 대치동,902,포스코더샵,164.88,201909,18,255000,19,2004
TRAIN_5141,서울특별시 강남구 대치동,902,포스코더샵,139.54,201909,19,221000,11,2004
TRAIN_5142,서울특별시 강남구 대치동,902,포스코더샵,164.88,201909,23,252000,13,2004
TRAIN_5143,서울특별시 강남구 대치동,902,포스코더샵,139.54,201911,4,221000,7,2004
TRAIN_5144,서울특별시 강남구 대치동,902,포스코더샵,139.54,201911,21,220000,8,2004
TRAIN_5145,서울특별시 강남구 대치동,902,포스코더샵,164.88,201911,26,290000,16,2004
TRAIN_5146,서울특별시 강남구 대치동,910-3,풍림아이원1차101동(910-3),84.69,201911,23,137000,6,2003
TRAIN_5147,서울특별시 강남구 대치동,1007-1,풍림아이원3차(1007-1),111.54,201906,30,180000,5,2004
TRAIN_5148,서울특별시 강남구 대치동,910-4,풍림아이원아파트,83.65,201910,28,130000,5,2003
TRAIN_5149,서울특별시 강남구 대치동,986-14,하이캐슬,84.27,201906,8,122500,4,2008
TRAIN_5150,서울특별시 강남구 대치동,986-14,하이캐슬,84.27,201908,5,139000,8,2008
TRAIN_5151,서울특별시 강남구 대치동,986,하이캐슬102동,138.91,201910,21,155000,3,2005
TRAIN_5152,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201901,11,185000,13,1983
TRAIN_5153,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201901,24,179000,2,1983
TRAIN_5154,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201903,8,235000,14,1983
TRAIN_5155,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201903,9,214500,1,1983
TRAIN_5156,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201903,15,228000,2,1983
TRAIN_5157,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201903,20,240000,6,1983
TRAIN_5158,서울특별시 강남구 대치동,511,한보미도맨션1,161.36,201903,27,284000,5,1983
TRAIN_5159,서울특별시 강남구 대치동,511,한보미도맨션1,191.07,201904,15,348000,14,1983
TRAIN_5160,서울특별시 강남구 대치동,511,한보미도맨션1,161.36,201904,20,300000,13,1983
TRAIN_5161,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201905,1,250000,12,1983
TRAIN_5162,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201905,3,199000,6,1983
TRAIN_5163,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201905,4,240000,1,1983
TRAIN_5164,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201905,15,260000,9,1983
TRAIN_5165,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201905,17,250000,5,1983
TRAIN_5166,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201905,29,248000,6,1983
TRAIN_5167,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201906,19,213000,8,1983
TRAIN_5168,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201906,26,218000,12,1983
TRAIN_5169,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201907,23,230000,13,1983
TRAIN_5170,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201908,21,277000,12,1983
TRAIN_5171,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201908,28,280000,9,1983
TRAIN_5172,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201908,28,278000,6,1983
TRAIN_5173,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201909,3,227000,7,1983
TRAIN_5174,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201909,3,290000,6,1983
TRAIN_5175,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201909,4,238000,13,1983
TRAIN_5176,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201909,9,288000,5,1983
TRAIN_5177,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201909,9,226500,7,1983
TRAIN_5178,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201909,19,285000,5,1983
TRAIN_5179,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201909,24,287000,11,1983
TRAIN_5180,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201909,27,295000,2,1983
TRAIN_5181,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201910,9,292000,8,1983
TRAIN_5182,서울특별시 강남구 대치동,511,한보미도맨션1,191.07,201910,18,400000,7,1983
TRAIN_5183,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201911,16,245000,11,1983
TRAIN_5184,서울특별시 강남구 대치동,511,한보미도맨션1,161.36,201912,4,360000,4,1983
TRAIN_5185,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201912,13,307000,12,1983
TRAIN_5186,서울특별시 강남구 대치동,511,한보미도맨션1,84.48,201912,13,260000,2,1983
TRAIN_5187,서울특별시 강남구 대치동,511,한보미도맨션1,128.01,201912,21,301000,7,1983
TRAIN_5188,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201901,8,175000,3,1985
TRAIN_5189,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201902,22,228000,10,1985
TRAIN_5190,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201903,1,230000,6,1985
TRAIN_5191,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201903,5,230000,11,1985
TRAIN_5192,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201903,8,226000,10,1985
TRAIN_5193,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201903,10,220000,2,1985
TRAIN_5194,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201903,13,239000,12,1985
TRAIN_5195,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201904,18,218000,8,1985
TRAIN_5196,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201904,29,190000,7,1985
TRAIN_5197,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201905,20,244000,7,1985
TRAIN_5198,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201905,26,186900,1,1985
TRAIN_5199,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201905,31,250000,14,1985
TRAIN_5200,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201906,6,260000,10,1985
TRAIN_5201,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201906,14,260000,12,1985
TRAIN_5202,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201906,17,172000,1,1985
TRAIN_5203,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201906,17,250000,7,1985
TRAIN_5204,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201906,20,260000,14,1985
TRAIN_5205,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201906,20,210000,6,1985
TRAIN_5206,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201906,25,270000,12,1985
TRAIN_5207,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201907,3,259000,7,1985
TRAIN_5208,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201907,9,220000,5,1985
TRAIN_5209,서울특별시 강남구 대치동,511,한보미도맨션2,190.47,201907,13,365000,3,1985
TRAIN_5210,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201907,16,273500,4,1985
TRAIN_5211,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201907,20,220000,6,1985
TRAIN_5212,서울특별시 강남구 대치동,511,한보미도맨션2,126.33,201907,29,244000,12,1985
TRAIN_5213,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201908,6,252000,4,1985
TRAIN_5214,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201908,19,206000,1,1985
TRAIN_5215,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201908,28,261000,12,1985
TRAIN_5216,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201909,18,255000,2,1985
TRAIN_5217,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201909,25,227500,10,1985
TRAIN_5218,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201909,27,270000,6,1985
TRAIN_5219,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201909,30,231000,12,1985
TRAIN_5220,서울특별시 강남구 대치동,511,한보미도맨션2,190.47,201910,3,390000,10,1985
TRAIN_5221,서울특별시 강남구 대치동,511,한보미도맨션2,84.96,201911,2,242000,9,1985
TRAIN_5222,서울특별시 강남구 대치동,511,한보미도맨션2,115.05,201912,13,280000,3,1985
TRAIN_5223,서울특별시 강남구 대치동,941-13,한양팰리스,99.19,201908,28,108500,6,2004
TRAIN_5224,서울특별시 강남구 대치동,933,한티(933-0),116.21,201909,3,101500,1,2004
TRAIN_5225,서울특별시 강남구 대치동,933-35,한티(933-35),110.66,201909,25,108800,4,2004
TRAIN_5226,서울특별시 강남구 대치동,992,현대1,84.27,201909,24,90000,4,1990
TRAIN_5227,서울특별시 강남구 대치동,992,현대1,84.27,201910,22,165000,10,1990
TRAIN_5228,서울특별시 강남구 대치동,992,현대1,84.27,201911,22,160000,11,1990
TRAIN_5229,서울특별시 강남구 대치동,992,현대1,84.27,201912,31,175000,14,1990
TRAIN_5230,서울특별시 강남구 대치동,894,현대썬앤빌테헤란,40.04,201910,13,58500,6,2016
TRAIN_5231,서울특별시 강남구 대치동,894,현대썬앤빌테헤란,36.12,201910,24,58000,6,2016
TRAIN_5232,서울특별시 강남구 대치동,894,현대썬앤빌테헤란,45.89,201911,9,65000,7,2016
TRAIN_5233,서울특별시 강남구 대치동,894,현대썬앤빌테헤란,35.72,201912,10,61000,3,2016
TRAIN_5234,서울특별시 강남구 대치동,503,개포우성1,127.61,202004,24,295000,13,1983
TRAIN_5235,서울특별시 강남구 대치동,503,개포우성1,84.81,202005,15,240000,14,1983
TRAIN_5236,서울특별시 강남구 대치동,503,개포우성1,127.61,202006,8,322000,14,1983
TRAIN_5237,서울특별시 강남구 대치동,503,개포우성1,84.81,202006,13,258000,8,1983
TRAIN_5238,서울특별시 강남구 대치동,503,개포우성1,84.81,202006,20,254000,9,1983
TRAIN_5239,서울특별시 강남구 대치동,503,개포우성1,127.61,202006,21,334000,3,1983
TRAIN_5240,서울특별시 강남구 대치동,503,개포우성1,127.61,202006,21,334000,3,1983
TRAIN_5241,서울특별시 강남구 대치동,503,개포우성1,127.61,202009,9,340000,12,1983
TRAIN_5242,서울특별시 강남구 대치동,503,개포우성1,127.61,202012,5,341000,2,1983
TRAIN_5243,서울특별시 강남구 대치동,503,개포우성1,127.61,202012,16,315000,1,1983
TRAIN_5244,서울특별시 강남구 대치동,500,개포우성2,84.69,202002,20,247500,8,1984
TRAIN_5245,서울특별시 강남구 대치동,500,개포우성2,127.78,202003,14,295000,1,1984
TRAIN_5246,서울특별시 강남구 대치동,500,개포우성2,127.78,202003,23,340000,12,1984
TRAIN_5247,서울특별시 강남구 대치동,500,개포우성2,127.78,202003,27,305000,5,1984
TRAIN_5248,서울특별시 강남구 대치동,500,개포우성2,84.69,202005,2,230000,10,1984
TRAIN_5249,서울특별시 강남구 대치동,500,개포우성2,127.78,202005,30,280000,15,1984
TRAIN_5250,서울특별시 강남구 대치동,500,개포우성2,127.78,202006,6,335000,12,1984
TRAIN_5251,서울특별시 강남구 대치동,500,개포우성2,159.6,202006,8,379000,8,1984
TRAIN_5252,서울특별시 강남구 대치동,500,개포우성2,127.78,202006,10,325000,10,1984
TRAIN_5253,서울특별시 강남구 대치동,500,개포우성2,127.78,202006,11,350000,9,1984
TRAIN_5254,서울특별시 강남구 대치동,500,개포우성2,127.78,202006,19,357000,9,1984
TRAIN_5255,서울특별시 강남구 대치동,500,개포우성2,127.78,202012,29,335000,1,1984
TRAIN_5256,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,202002,16,36000,12,2003
TRAIN_5257,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),36.566,202003,7,35000,8,2003
TRAIN_5258,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,202004,25,37000,12,2003
TRAIN_5259,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,202006,8,36500,7,2003
TRAIN_5260,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,202006,23,36700,6,2003
TRAIN_5261,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),25.513,202007,15,25000,11,2003
TRAIN_5262,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,202009,28,36000,6,2003
TRAIN_5263,서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,202012,11,34000,11,2003
TRAIN_5264,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202003,20,33500,8,2004
TRAIN_5265,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202003,20,33500,8,2004
TRAIN_5266,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,202004,9,32500,11,2004
TRAIN_5267,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202006,1,32500,7,2004
TRAIN_5268,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202006,10,30300,11,2004
TRAIN_5269,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,202007,1,25500,9,2004
TRAIN_5270,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),46.23,202007,8,44000,10,2004
TRAIN_5271,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202007,9,33000,10,2004
TRAIN_5272,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202007,9,32800,9,2004
TRAIN_5273,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,202007,9,32800,9,2004
TRAIN_5274,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,202011,25,33000,11,2004
TRAIN_5275,서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),42.3,202012,12,38700,9,2004
TRAIN_5276,서울특별시 강남구 대치동,1029,대치SKVIEW,84.3865,202006,17,270000,19,2017
TRAIN_5277,서울특별시 강남구 대치동,1029,대치SKVIEW,93.4823,202006,19,293000,9,2017
TRAIN_5278,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,79.07,202001,7,84000,2,2004
TRAIN_5279,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,59.96,202009,24,70000,10,2004
TRAIN_5280,서울특별시 강남구 대치동,891-28,대치동우정에쉐르1,79.07,202012,4,86000,3,2004
TRAIN_5281,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202002,14,232000,11,2000
TRAIN_5282,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202002,29,234000,5,2000
TRAIN_5283,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202003,21,220000,20,2000
TRAIN_5284,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,202005,13,156500,3,2000
TRAIN_5285,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202005,27,229000,7,2000
TRAIN_5286,서울특별시 강남구 대치동,1014-3,대치삼성,108.52,202006,4,240000,8,2000
TRAIN_5287,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202006,8,239000,11,2000
TRAIN_5288,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202006,15,205700,10,2000
TRAIN_5289,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202006,18,230000,3,2000
TRAIN_5290,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,202006,20,170000,15,2000
TRAIN_5291,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,202006,20,170000,15,2000
TRAIN_5292,서울특별시 강남구 대치동,1014-3,대치삼성,108.52,202007,29,244000,8,2000
TRAIN_5293,서울특별시 강남구 대치동,1014-3,대치삼성,109.04,202008,14,255000,5,2000
TRAIN_5294,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202011,10,246000,6,2000
TRAIN_5295,서울특별시 강남구 대치동,1014-3,대치삼성,59.88,202011,19,179000,2,2000
TRAIN_5296,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202012,10,255000,12,2000
TRAIN_5297,서울특별시 강남구 대치동,1014-3,대치삼성,84.58,202012,16,228500,18,2000
TRAIN_5298,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202012,23,269800,9,2000
TRAIN_5299,서울특별시 강남구 대치동,1014-3,대치삼성,97.35,202012,23,269800,9,2000
TRAIN_5300,서울특별시 강남구 대치동,888,대치아이파크,114.97,202001,2,300000,10,2008
TRAIN_5301,서울특별시 강남구 대치동,888,대치아이파크,84.95,202001,11,247000,12,2008
TRAIN_5302,서울특별시 강남구 대치동,888,대치아이파크,84.93,202001,14,252500,9,2008
TRAIN_5303,서울특별시 강남구 대치동,888,대치아이파크,119.58,202002,24,305000,13,2008
TRAIN_5304,서울특별시 강남구 대치동,888,대치아이파크,59.96,202005,11,177000,3,2008
TRAIN_5305,서울특별시 강남구 대치동,888,대치아이파크,84.93,202005,22,231000,7,2008
TRAIN_5306,서울특별시 강남구 대치동,888,대치아이파크,84.98,202006,1,233000,20,2008
